,Unnamed: 0,Unnamed: 0.1,tube_assembly_id,supplier,bracket_pricing,quantity,cost,component_id_1_name,quantity_1,component_id_2_name,quantity_2,component_id_3_name,quantity_3,material_id,diameter,wall,length,num_bends,bend_radius,end_a_2x,end_x_2x,end_a,end_x,year,month,day
143,143,168,TA-00085,S-0066,Yes,1,21.56373976,NUT-FLARED,2,,0,,0,SP-0039,6.35,0.71,128.0,4,19.05,N,N,EF-008,EF-008,2013,6,883
144,144,169,TA-00085,S-0066,Yes,2,11.99902072,NUT-FLARED,2,,0,,0,SP-0039,6.35,0.71,128.0,4,19.05,N,N,EF-008,EF-008,2013,6,883
145,145,170,TA-00085,S-0066,Yes,5,6.259632879,NUT-FLARED,2,,0,,0,SP-0039,6.35,0.71,128.0,4,19.05,N,N,EF-008,EF-008,2013,6,883
146,146,171,TA-00085,S-0066,Yes,10,4.345576248,NUT-FLARED,2,,0,,0,SP-0039,6.35,0.71,128.0,4,19.05,N,N,EF-008,EF-008,2013,6,883
147,147,172,TA-00085,S-0066,Yes,25,3.199367916,NUT-FLARED,2,,0,,0,SP-0039,6.35,0.71,128.0,4,19.05,N,N,EF-008,EF-008,2013,6,883
148,148,173,TA-00085,S-0066,Yes,50,2.882213184,NUT-FLARED,2,,0,,0,SP-0039,6.35,0.71,128.0,4,19.05,N,N,EF-008,EF-008,2013,6,883
149,149,174,TA-00085,S-0066,Yes,100,2.743110231,NUT-FLARED,2,,0,,0,SP-0039,6.35,0.71,128.0,4,19.05,N,N,EF-008,EF-008,2013,6,883
150,150,175,TA-00085,S-0066,Yes,250,2.6568664,NUT-FLARED,2,,0,,0,SP-0039,6.35,0.71,128.0,4,19.05,N,N,EF-008,EF-008,2013,6,883
151,151,176,TA-00086,S-0066,Yes,1,21.19094384,NUT-FLARED,2,,0,,0,SP-0039,6.35,0.71,83.0,4,19.05,N,N,EF-008,EF-008,2013,8,954
152,152,177,TA-00086,S-0066,Yes,2,11.6262248,NUT-FLARED,2,,0,,0,SP-0039,6.35,0.71,83.0,4,19.05,N,N,EF-008,EF-008,2013,8,954
153,153,178,TA-00086,S-0066,Yes,5,5.886836966,NUT-FLARED,2,,0,,0,SP-0039,6.35,0.71,83.0,4,19.05,N,N,EF-008,EF-008,2013,8,954
154,154,179,TA-00086,S-0066,Yes,10,3.975562393,NUT-FLARED,2,,0,,0,SP-0039,6.35,0.71,83.0,4,19.05,N,N,EF-008,EF-008,2013,8,954
155,155,180,TA-00086,S-0066,Yes,25,2.826572002,NUT-FLARED,2,,0,,0,SP-0039,6.35,0.71,83.0,4,19.05,N,N,EF-008,EF-008,2013,8,954
156,156,181,TA-00086,S-0066,Yes,50,2.512199329,NUT-FLARED,2,,0,,0,SP-0039,6.35,0.71,83.0,4,19.05,N,N,EF-008,EF-008,2013,8,954
157,157,182,TA-00086,S-0066,Yes,100,2.370314317,NUT-FLARED,2,,0,,0,SP-0039,6.35,0.71,83.0,4,19.05,N,N,EF-008,EF-008,2013,8,954
158,158,183,TA-00086,S-0066,Yes,250,2.286852545,NUT-FLARED,2,,0,,0,SP-0039,6.35,0.71,83.0,4,19.05,N,N,EF-008,EF-008,2013,8,954
159,159,184,TA-00087,S-0066,Yes,1,21.21598237,NUT-FLARED,2,,0,,0,SP-0039,6.35,0.71,86.0,4,19.05,N,N,EF-008,EF-008,2013,6,883
160,160,185,TA-00087,S-0066,Yes,2,11.65126333,NUT-FLARED,2,,0,,0,SP-0039,6.35,0.71,86.0,4,19.05,N,N,EF-008,EF-008,2013,6,883
161,161,186,TA-00087,S-0066,Yes,5,5.911875497,NUT-FLARED,2,,0,,0,SP-0039,6.35,0.71,86.0,4,19.05,N,N,EF-008,EF-008,2013,6,883
162,162,187,TA-00087,S-0066,Yes,10,4.000600925,NUT-FLARED,2,,0,,0,SP-0039,6.35,0.71,86.0,4,19.05,N,N,EF-008,EF-008,2013,6,883
163,163,188,TA-00087,S-0066,Yes,25,2.851610534,NUT-FLARED,2,,0,,0,SP-0039,6.35,0.71,86.0,4,19.05,N,N,EF-008,EF-008,2013,6,883
164,164,189,TA-00087,S-0066,Yes,50,2.53723786,NUT-FLARED,2,,0,,0,SP-0039,6.35,0.71,86.0,4,19.05,N,N,EF-008,EF-008,2013,6,883
165,165,190,TA-00087,S-0066,Yes,100,2.395352849,NUT-FLARED,2,,0,,0,SP-0039,6.35,0.71,86.0,4,19.05,N,N,EF-008,EF-008,2013,6,883
166,166,191,TA-00087,S-0066,Yes,250,2.309109018,NUT-FLARED,2,,0,,0,SP-0039,6.35,0.71,86.0,4,19.05,N,N,EF-008,EF-008,2013,6,883
167,167,193,TA-00091,S-0066,Yes,1,21.53870122,NUT-FLARED,2,,0,,0,SP-0039,6.35,0.71,125.0,4,19.05,N,N,EF-008,EF-008,2013,6,883
168,168,194,TA-00091,S-0066,Yes,2,11.97398218,NUT-FLARED,2,,0,,0,SP-0039,6.35,0.71,125.0,4,19.05,N,N,EF-008,EF-008,2013,6,883
169,169,195,TA-00091,S-0066,Yes,5,6.234594348,NUT-FLARED,2,,0,,0,SP-0039,6.35,0.71,125.0,4,19.05,N,N,EF-008,EF-008,2013,6,883
170,170,196,TA-00091,S-0066,Yes,10,4.320537716,NUT-FLARED,2,,0,,0,SP-0039,6.35,0.71,125.0,4,19.05,N,N,EF-008,EF-008,2013,6,883
171,171,197,TA-00091,S-0066,Yes,25,3.174329385,NUT-FLARED,2,,0,,0,SP-0039,6.35,0.71,125.0,4,19.05,N,N,EF-008,EF-008,2013,6,883
172,172,198,TA-00091,S-0066,Yes,50,2.857174652,NUT-FLARED,2,,0,,0,SP-0039,6.35,0.71,125.0,4,19.05,N,N,EF-008,EF-008,2013,6,883
173,173,199,TA-00091,S-0066,Yes,100,2.718071699,NUT-FLARED,2,,0,,0,SP-0039,6.35,0.71,125.0,4,19.05,N,N,EF-008,EF-008,2013,6,883
174,174,200,TA-00091,S-0066,Yes,250,2.631827868,NUT-FLARED,2,,0,,0,SP-0039,6.35,0.71,125.0,4,19.05,N,N,EF-008,EF-008,2013,6,883
175,175,201,TA-00092,S-0066,Yes,1,21.57208593,NUT-FLARED,2,,0,,0,SP-0039,6.35,0.71,129.0,4,19.05,N,N,EF-008,EF-008,2013,6,883
176,176,202,TA-00092,S-0066,Yes,2,12.00736689,NUT-FLARED,2,,0,,0,SP-0039,6.35,0.71,129.0,4,19.05,N,N,EF-008,EF-008,2013,6,883
177,177,203,TA-00092,S-0066,Yes,5,6.267979057,NUT-FLARED,2,,0,,0,SP-0039,6.35,0.71,129.0,4,19.05,N,N,EF-008,EF-008,2013,6,883
178,178,204,TA-00092,S-0066,Yes,10,4.353922425,NUT-FLARED,2,,0,,0,SP-0039,6.35,0.71,129.0,4,19.05,N,N,EF-008,EF-008,2013,6,883
179,179,205,TA-00092,S-0066,Yes,25,3.207714093,NUT-FLARED,2,,0,,0,SP-0039,6.35,0.71,129.0,4,19.05,N,N,EF-008,EF-008,2013,6,883
180,180,206,TA-00092,S-0066,Yes,50,2.890559361,NUT-FLARED,2,,0,,0,SP-0039,6.35,0.71,129.0,4,19.05,N,N,EF-008,EF-008,2013,6,883
181,181,207,TA-00092,S-0066,Yes,100,2.751456408,NUT-FLARED,2,,0,,0,SP-0039,6.35,0.71,129.0,4,19.05,N,N,EF-008,EF-008,2013,6,883
182,182,208,TA-00092,S-0066,Yes,250,2.665212577,NUT-FLARED,2,,0,,0,SP-0039,6.35,0.71,129.0,4,19.05,N,N,EF-008,EF-008,2013,6,883
183,183,209,TA-00093,S-0066,Yes,1,21.59712446,NUT-FLARED,2,,0,,0,SP-0039,6.35,0.71,132.0,4,19.05,N,N,EF-008,EF-008,2013,6,883
184,184,210,TA-00093,S-0066,Yes,2,12.03240542,NUT-FLARED,2,,0,,0,SP-0039,6.35,0.71,132.0,4,19.05,N,N,EF-008,EF-008,2013,6,883
185,185,211,TA-00093,S-0066,Yes,5,6.293017588,NUT-FLARED,2,,0,,0,SP-0039,6.35,0.71,132.0,4,19.05,N,N,EF-008,EF-008,2013,6,883
186,186,212,TA-00093,S-0066,Yes,10,4.378960957,NUT-FLARED,2,,0,,0,SP-0039,6.35,0.71,132.0,4,19.05,N,N,EF-008,EF-008,2013,6,883
187,187,213,TA-00093,S-0066,Yes,25,3.232752625,NUT-FLARED,2,,0,,0,SP-0039,6.35,0.71,132.0,4,19.05,N,N,EF-008,EF-008,2013,6,883
188,188,214,TA-00093,S-0066,Yes,50,2.915597892,NUT-FLARED,2,,0,,0,SP-0039,6.35,0.71,132.0,4,19.05,N,N,EF-008,EF-008,2013,6,883
189,189,215,TA-00093,S-0066,Yes,100,2.77371288,NUT-FLARED,2,,0,,0,SP-0039,6.35,0.71,132.0,4,19.05,N,N,EF-008,EF-008,2013,6,883
190,190,216,TA-00093,S-0066,Yes,250,2.690251109,NUT-FLARED,2,,0,,0,SP-0039,6.35,0.71,132.0,4,19.05,N,N,EF-008,EF-008,2013,6,883
191,191,217,TA-00096,S-0066,Yes,1,21.38012386,NUT-FLARED,2,,0,,0,SP-0039,6.35,0.71,106.0,4,19.05,N,N,EF-008,EF-008,2013,6,883
192,192,218,TA-00096,S-0066,Yes,2,11.81540482,NUT-FLARED,2,,0,,0,SP-0039,6.35,0.71,106.0,4,19.05,N,N,EF-008,EF-008,2013,6,883
193,193,219,TA-00096,S-0066,Yes,5,6.078799041,NUT-FLARED,2,,0,,0,SP-0039,6.35,0.71,106.0,4,19.05,N,N,EF-008,EF-008,2013,6,883
194,194,220,TA-00096,S-0066,Yes,10,4.164742409,NUT-FLARED,2,,0,,0,SP-0039,6.35,0.71,106.0,4,19.05,N,N,EF-008,EF-008,2013,6,883
195,195,221,TA-00096,S-0066,Yes,25,3.018534077,NUT-FLARED,2,,0,,0,SP-0039,6.35,0.71,106.0,4,19.05,N,N,EF-008,EF-008,2013,6,883
196,196,222,TA-00096,S-0066,Yes,50,2.701379345,NUT-FLARED,2,,0,,0,SP-0039,6.35,0.71,106.0,4,19.05,N,N,EF-008,EF-008,2013,6,883
197,197,223,TA-00096,S-0066,Yes,100,2.559494333,NUT-FLARED,2,,0,,0,SP-0039,6.35,0.71,106.0,4,19.05,N,N,EF-008,EF-008,2013,6,883
198,198,224,TA-00096,S-0066,Yes,250,2.476032561,NUT-FLARED,2,,0,,0,SP-0039,6.35,0.71,106.0,4,19.05,N,N,EF-008,EF-008,2013,6,883
199,199,225,TA-00099,S-0066,Yes,1,27.34207642,BOSS,1,,0,,0,SP-0029,22.22,3.05,182.0,5,50.8,N,N,NONE,NONE,2013,10,1005
200,200,226,TA-00099,S-0066,Yes,2,17.15139409,BOSS,1,,0,,0,SP-0029,22.22,3.05,182.0,5,50.8,N,N,NONE,NONE,2013,10,1005
201,201,227,TA-00099,S-0066,Yes,5,11.03642828,BOSS,1,,0,,0,SP-0029,22.22,3.05,182.0,5,50.8,N,N,NONE,NONE,2013,10,1005
202,202,228,TA-00099,S-0066,Yes,10,8.999961051,BOSS,1,,0,,0,SP-0029,22.22,3.05,182.0,5,50.8,N,N,NONE,NONE,2013,10,1005
203,203,229,TA-00099,S-0066,Yes,25,7.775855066,BOSS,1,,0,,0,SP-0029,22.22,3.05,182.0,5,50.8,N,N,NONE,NONE,2013,10,1005
204,204,230,TA-00099,S-0066,Yes,50,7.436443861,BOSS,1,,0,,0,SP-0029,22.22,3.05,182.0,5,50.8,N,N,NONE,NONE,2013,10,1005
205,205,231,TA-00099,S-0066,Yes,100,7.280648554,BOSS,1,,0,,0,SP-0029,22.22,3.05,182.0,5,50.8,N,N,NONE,NONE,2013,10,1005
206,206,232,TA-00099,S-0066,Yes,250,7.188840605,BOSS,1,,0,,0,SP-0029,22.22,3.05,182.0,5,50.8,N,N,NONE,NONE,2013,10,1005
207,207,234,TA-00104,S-0041,Yes,1,29.48704395,NUT-SWIVEL,2,SLEEVE-ORFS,2,,0,SP-0028,12.7,0.89,68.0,2,25.4,N,Y,EF-003,EF-003,2013,2,769
208,208,235,TA-00104,S-0041,Yes,6,7.931650373,NUT-SWIVEL,2,SLEEVE-ORFS,2,,0,SP-0028,12.7,0.89,68.0,2,25.4,N,Y,EF-003,EF-003,2013,2,769
209,209,236,TA-00104,S-0041,Yes,20,3.953305921,NUT-SWIVEL,2,SLEEVE-ORFS,2,,0,SP-0028,12.7,0.89,68.0,2,25.4,N,Y,EF-003,EF-003,2013,2,769
210,210,237,TA-00105,S-0066,Yes,2,107.8381732,FLANGE,1,,0,,0,SP-0029,41.28,1.65,83.0,2,101.6,N,N,EF-012,EF-012,2012,1,391
211,211,238,TA-00105,S-0066,Yes,4,61.96480139,FLANGE,1,,0,,0,SP-0029,41.28,1.65,83.0,2,101.6,N,N,EF-012,EF-012,2012,1,391
212,212,239,TA-00105,S-0066,Yes,6,46.42700155,FLANGE,1,,0,,0,SP-0029,41.28,1.65,83.0,2,101.6,N,N,EF-012,EF-012,2012,1,391
213,213,240,TA-00105,S-0066,Yes,8,38.8403265,FLANGE,1,,0,,0,SP-0029,41.28,1.65,83.0,2,101.6,N,N,EF-012,EF-012,2012,1,391
214,214,241,TA-00105,S-0066,Yes,10,34.28887788,FLANGE,1,,0,,0,SP-0029,41.28,1.65,83.0,2,101.6,N,N,EF-012,EF-012,2012,1,391
215,215,242,TA-00107,S-0072,Yes,2,23.5584761,ADAPTER-O LINE,1,SLEEVE-FITTING,1,NUT-FITTING,1,SP-0035,15.88,1.65,138.0,7,38.1,N,N,EF-018,EF-003,2012,7,558
216,216,243,TA-00107,S-0072,Yes,4,20.61505762,ADAPTER-O LINE,1,SLEEVE-FITTING,1,NUT-FITTING,1,SP-0035,15.88,1.65,138.0,7,38.1,N,N,EF-018,EF-003,2012,7,558
217,217,244,TA-00107,S-0072,Yes,6,18.84566806,ADAPTER-O LINE,1,SLEEVE-FITTING,1,NUT-FITTING,1,SP-0035,15.88,1.65,138.0,7,38.1,N,N,EF-018,EF-003,2012,7,558
218,218,245,TA-00107,S-0072,Yes,8,17.66885707,ADAPTER-O LINE,1,SLEEVE-FITTING,1,NUT-FITTING,1,SP-0035,15.88,1.65,138.0,7,38.1,N,N,EF-018,EF-003,2012,7,558
219,219,246,TA-00108,S-0066,Yes,1,31.2369591,NUT-SWIVEL,1,SLEEVE-ORFS,1,BLOCK,1,SP-0029,25.4,3.05,31.0,2,63.5,Y,N,EF-003,EF-023,2013,10,1005
220,220,247,TA-00108,S-0066,Yes,2,21.04627677,NUT-SWIVEL,1,SLEEVE-ORFS,1,BLOCK,1,SP-0029,25.4,3.05,31.0,2,63.5,Y,N,EF-003,EF-023,2013,10,1005
221,221,248,TA-00108,S-0066,Yes,5,14.93409302,NUT-SWIVEL,1,SLEEVE-ORFS,1,BLOCK,1,SP-0029,25.4,3.05,31.0,2,63.5,Y,N,EF-003,EF-023,2013,10,1005
222,222,249,TA-00108,S-0066,Yes,10,12.89484373,NUT-SWIVEL,1,SLEEVE-ORFS,1,BLOCK,1,SP-0029,25.4,3.05,31.0,2,63.5,Y,N,EF-003,EF-023,2013,10,1005
223,223,250,TA-00108,S-0066,Yes,25,11.67351981,NUT-SWIVEL,1,SLEEVE-ORFS,1,BLOCK,1,SP-0029,25.4,3.05,31.0,2,63.5,Y,N,EF-003,EF-023,2013,10,1005
224,224,251,TA-00108,S-0066,Yes,50,11.33132654,NUT-SWIVEL,1,SLEEVE-ORFS,1,BLOCK,1,SP-0029,25.4,3.05,31.0,2,63.5,Y,N,EF-003,EF-023,2013,10,1005
225,225,252,TA-00108,S-0066,Yes,100,11.17831329,NUT-SWIVEL,1,SLEEVE-ORFS,1,BLOCK,1,SP-0029,25.4,3.05,31.0,2,63.5,Y,N,EF-003,EF-023,2013,10,1005
226,226,253,TA-00108,S-0066,Yes,250,11.08650534,NUT-SWIVEL,1,SLEEVE-ORFS,1,BLOCK,1,SP-0029,25.4,3.05,31.0,2,63.5,Y,N,EF-003,EF-023,2013,10,1005
227,227,255,TA-00114,S-0072,Yes,1,5.63923371,NUT,2,SLEEVE-FLARED,2,,0,SP-0035,6.35,0.89,138.0,4,19.05,N,N,EF-018,EF-018,2014,6,1257
228,228,256,TA-00117,S-0041,Yes,1,24.99123651,SLEEVE-FITTING,2,NUT-FITTING,2,,0,SP-0035,15.88,1.24,31.0,2,38.1,N,N,EF-018,EF-018,2013,2,769
229,229,257,TA-00117,S-0041,Yes,6,5.269219855,SLEEVE-FITTING,2,NUT-FITTING,2,,0,SP-0035,15.88,1.24,31.0,2,38.1,N,N,EF-018,EF-018,2013,2,769
230,230,258,TA-00117,S-0041,Yes,20,1.627504549,SLEEVE-FITTING,2,NUT-FITTING,2,,0,SP-0035,15.88,1.24,31.0,2,38.1,N,N,EF-018,EF-018,2013,2,769
231,231,259,TA-00119,S-0066,Yes,1,21.6555477,NUT-SWIVEL,2,SLEEVE-ORFS,2,,0,SP-0029,9.52,0.89,68.0,3,31.75,N,N,EF-003,EF-003,2013,7,913
232,232,260,TA-00119,S-0066,Yes,2,12.09082866,NUT-SWIVEL,2,SLEEVE-ORFS,2,,0,SP-0029,9.52,0.89,68.0,3,31.75,N,N,EF-003,EF-003,2013,7,913
233,233,261,TA-00119,S-0066,Yes,5,6.351440828,NUT-SWIVEL,2,SLEEVE-ORFS,2,,0,SP-0029,9.52,0.89,68.0,3,31.75,N,N,EF-003,EF-003,2013,7,913
234,234,262,TA-00119,S-0066,Yes,10,4.440166256,NUT-SWIVEL,2,SLEEVE-ORFS,2,,0,SP-0029,9.52,0.89,68.0,3,31.75,N,N,EF-003,EF-003,2013,7,913
235,235,263,TA-00119,S-0066,Yes,25,3.291175865,NUT-SWIVEL,2,SLEEVE-ORFS,2,,0,SP-0029,9.52,0.89,68.0,3,31.75,N,N,EF-003,EF-003,2013,7,913
236,236,264,TA-00119,S-0066,Yes,50,2.976803192,NUT-SWIVEL,2,SLEEVE-ORFS,2,,0,SP-0029,9.52,0.89,68.0,3,31.75,N,N,EF-003,EF-003,2013,7,913
237,237,265,TA-00119,S-0066,Yes,100,2.83491818,NUT-SWIVEL,2,SLEEVE-ORFS,2,,0,SP-0029,9.52,0.89,68.0,3,31.75,N,N,EF-003,EF-003,2013,7,913
238,238,266,TA-00119,S-0066,Yes,250,2.748674349,NUT-SWIVEL,2,SLEEVE-ORFS,2,,0,SP-0029,9.52,0.89,68.0,3,31.75,N,N,EF-003,EF-003,2013,7,913
239,239,267,TA-00120,S-0066,Yes,1,21.46636769,NUT-SWIVEL,2,SLEEVE-ORFS,2,,0,SP-0029,9.52,0.89,43.0,2,31.75,N,N,EF-003,EF-003,2013,7,913
240,240,268,TA-00120,S-0066,Yes,2,11.90164865,NUT-SWIVEL,2,SLEEVE-ORFS,2,,0,SP-0029,9.52,0.89,43.0,2,31.75,N,N,EF-003,EF-003,2013,7,913
241,241,269,TA-00120,S-0066,Yes,5,6.165042872,NUT-SWIVEL,2,SLEEVE-ORFS,2,,0,SP-0029,9.52,0.89,43.0,2,31.75,N,N,EF-003,EF-003,2013,7,913
242,242,270,TA-00120,S-0066,Yes,10,4.25098624,NUT-SWIVEL,2,SLEEVE-ORFS,2,,0,SP-0029,9.52,0.89,43.0,2,31.75,N,N,EF-003,EF-003,2013,7,913
243,243,271,TA-00120,S-0066,Yes,25,3.101995849,NUT-SWIVEL,2,SLEEVE-ORFS,2,,0,SP-0029,9.52,0.89,43.0,2,31.75,N,N,EF-003,EF-003,2013,7,913
244,244,272,TA-00120,S-0066,Yes,50,2.787623176,NUT-SWIVEL,2,SLEEVE-ORFS,2,,0,SP-0029,9.52,0.89,43.0,2,31.75,N,N,EF-003,EF-003,2013,7,913
245,245,273,TA-00120,S-0066,Yes,100,2.645738164,NUT-SWIVEL,2,SLEEVE-ORFS,2,,0,SP-0029,9.52,0.89,43.0,2,31.75,N,N,EF-003,EF-003,2013,7,913
246,246,274,TA-00120,S-0066,Yes,250,2.562276392,NUT-SWIVEL,2,SLEEVE-ORFS,2,,0,SP-0029,9.52,0.89,43.0,2,31.75,N,N,EF-003,EF-003,2013,7,913
247,247,275,TA-00121,S-0066,Yes,1,21.46636769,NUT-SWIVEL,2,SLEEVE-ORFS,2,,0,SP-0029,9.52,0.89,43.0,2,31.75,N,N,EF-003,EF-003,2013,7,913
248,248,276,TA-00121,S-0066,Yes,2,11.90164865,NUT-SWIVEL,2,SLEEVE-ORFS,2,,0,SP-0029,9.52,0.89,43.0,2,31.75,N,N,EF-003,EF-003,2013,7,913
249,249,277,TA-00121,S-0066,Yes,5,6.165042872,NUT-SWIVEL,2,SLEEVE-ORFS,2,,0,SP-0029,9.52,0.89,43.0,2,31.75,N,N,EF-003,EF-003,2013,7,913
250,250,278,TA-00121,S-0066,Yes,10,4.25098624,NUT-SWIVEL,2,SLEEVE-ORFS,2,,0,SP-0029,9.52,0.89,43.0,2,31.75,N,N,EF-003,EF-003,2013,7,913
251,251,279,TA-00121,S-0066,Yes,25,3.101995849,NUT-SWIVEL,2,SLEEVE-ORFS,2,,0,SP-0029,9.52,0.89,43.0,2,31.75,N,N,EF-003,EF-003,2013,7,913
252,252,280,TA-00121,S-0066,Yes,50,2.787623176,NUT-SWIVEL,2,SLEEVE-ORFS,2,,0,SP-0029,9.52,0.89,43.0,2,31.75,N,N,EF-003,EF-003,2013,7,913
253,253,281,TA-00121,S-0066,Yes,100,2.645738164,NUT-SWIVEL,2,SLEEVE-ORFS,2,,0,SP-0029,9.52,0.89,43.0,2,31.75,N,N,EF-003,EF-003,2013,7,913
254,254,282,TA-00121,S-0066,Yes,250,2.562276392,NUT-SWIVEL,2,SLEEVE-ORFS,2,,0,SP-0029,9.52,0.89,43.0,2,31.75,N,N,EF-003,EF-003,2013,7,913
255,255,283,TA-00123,S-0066,Yes,1,28.52445152,NUT-SWIVEL,1,SLEEVE-ORFS,1,CONNECTOR-SEAL,1,SP-0029,19.05,1.24,159.0,3,38.1,N,N,EF-003,EF-003,2013,9,975
256,256,284,TA-00123,S-0066,Yes,2,16.66453375,NUT-SWIVEL,1,SLEEVE-ORFS,1,CONNECTOR-SEAL,1,SP-0029,19.05,1.24,159.0,3,38.1,N,N,EF-003,EF-003,2013,9,975
257,257,285,TA-00123,S-0066,Yes,5,9.548026686,NUT-SWIVEL,1,SLEEVE-ORFS,1,CONNECTOR-SEAL,1,SP-0029,19.05,1.24,159.0,3,38.1,N,N,EF-003,EF-003,2013,9,975
258,258,286,TA-00123,S-0066,Yes,10,7.177712368,NUT-SWIVEL,1,SLEEVE-ORFS,1,CONNECTOR-SEAL,1,SP-0029,19.05,1.24,159.0,3,38.1,N,N,EF-003,EF-003,2013,9,975
259,259,287,TA-00123,S-0066,Yes,25,5.753298131,NUT-SWIVEL,1,SLEEVE-ORFS,1,CONNECTOR-SEAL,1,SP-0029,19.05,1.24,159.0,3,38.1,N,N,EF-003,EF-003,2013,9,975
260,260,288,TA-00123,S-0066,Yes,50,5.34433545,NUT-SWIVEL,1,SLEEVE-ORFS,1,CONNECTOR-SEAL,1,SP-0029,19.05,1.24,159.0,3,38.1,N,N,EF-003,EF-003,2013,9,975
261,261,289,TA-00123,S-0066,Yes,100,5.157937493,NUT-SWIVEL,1,SLEEVE-ORFS,1,CONNECTOR-SEAL,1,SP-0029,19.05,1.24,159.0,3,38.1,N,N,EF-003,EF-003,2013,9,975
262,262,290,TA-00123,S-0066,Yes,250,5.04665513,NUT-SWIVEL,1,SLEEVE-ORFS,1,CONNECTOR-SEAL,1,SP-0029,19.05,1.24,159.0,3,38.1,N,N,EF-003,EF-003,2013,9,975
263,263,291,TA-00125,S-0066,Yes,1,28.57174652,NUT-SWIVEL,1,SLEEVE-ORFS,1,CONNECTOR-SEAL,1,SP-0029,25.4,2.41,44.0,2,63.5,N,N,EF-003,EF-003,2013,10,1005
264,264,292,TA-00125,S-0066,Yes,2,16.71182876,NUT-SWIVEL,1,SLEEVE-ORFS,1,CONNECTOR-SEAL,1,SP-0029,25.4,2.41,44.0,2,63.5,N,N,EF-003,EF-003,2013,10,1005
265,265,293,TA-00125,S-0066,Yes,5,9.595321689,NUT-SWIVEL,1,SLEEVE-ORFS,1,CONNECTOR-SEAL,1,SP-0029,25.4,2.41,44.0,2,63.5,N,N,EF-003,EF-003,2013,10,1005
266,266,294,TA-00125,S-0066,Yes,10,7.222225313,NUT-SWIVEL,1,SLEEVE-ORFS,1,CONNECTOR-SEAL,1,SP-0029,25.4,2.41,44.0,2,63.5,N,N,EF-003,EF-003,2013,10,1005
267,267,295,TA-00125,S-0066,Yes,25,5.800593135,NUT-SWIVEL,1,SLEEVE-ORFS,1,CONNECTOR-SEAL,1,SP-0029,25.4,2.41,44.0,2,63.5,N,N,EF-003,EF-003,2013,10,1005
268,268,296,TA-00125,S-0066,Yes,50,5.391630454,NUT-SWIVEL,1,SLEEVE-ORFS,1,CONNECTOR-SEAL,1,SP-0029,25.4,2.41,44.0,2,63.5,N,N,EF-003,EF-003,2013,10,1005
269,269,297,TA-00125,S-0066,Yes,100,5.205232497,NUT-SWIVEL,1,SLEEVE-ORFS,1,CONNECTOR-SEAL,1,SP-0029,25.4,2.41,44.0,2,63.5,N,N,EF-003,EF-003,2013,10,1005
270,270,298,TA-00125,S-0066,Yes,250,5.093950134,NUT-SWIVEL,1,SLEEVE-ORFS,1,CONNECTOR-SEAL,1,SP-0029,25.4,2.41,44.0,2,63.5,N,N,EF-003,EF-003,2013,10,1005
271,271,299,TA-00128,S-0064,Yes,5,25.33621184,CONNECTOR-SEAL,2,,0,,0,SP-0029,9.52,0.89,128.0,10,31.75,N,N,EF-003,EF-003,2012,2,402
272,272,300,TA-00128,S-0064,Yes,10,15.79374927,CONNECTOR-SEAL,2,,0,,0,SP-0029,9.52,0.89,128.0,10,31.75,N,N,EF-003,EF-003,2012,2,402
273,273,301,TA-00128,S-0064,Yes,15,12.61385577,CONNECTOR-SEAL,2,,0,,0,SP-0029,9.52,0.89,128.0,10,31.75,N,N,EF-003,EF-003,2012,2,402
274,274,302,TA-00128,S-0064,Yes,20,11.02251799,CONNECTOR-SEAL,2,,0,,0,SP-0029,9.52,0.89,128.0,10,31.75,N,N,EF-003,EF-003,2012,2,402
275,275,309,TA-00132,S-0066,Yes,1,28.23511738,NUT-SWIVEL,1,SLEEVE-ORFS,1,CONNECTOR-SEAL,1,SP-0029,19.05,2.11,72.0,2,38.1,N,N,EF-003,EF-003,2013,10,1005
276,276,310,TA-00132,S-0066,Yes,2,16.37519961,NUT-SWIVEL,1,SLEEVE-ORFS,1,CONNECTOR-SEAL,1,SP-0029,19.05,2.11,72.0,2,38.1,N,N,EF-003,EF-003,2013,10,1005
277,277,311,TA-00132,S-0066,Yes,5,9.258692544,NUT-SWIVEL,1,SLEEVE-ORFS,1,CONNECTOR-SEAL,1,SP-0029,19.05,2.11,72.0,2,38.1,N,N,EF-003,EF-003,2013,10,1005
278,278,312,TA-00132,S-0066,Yes,10,6.888378226,NUT-SWIVEL,1,SLEEVE-ORFS,1,CONNECTOR-SEAL,1,SP-0029,19.05,2.11,72.0,2,38.1,N,N,EF-003,EF-003,2013,10,1005
279,279,313,TA-00132,S-0066,Yes,25,5.463963989,NUT-SWIVEL,1,SLEEVE-ORFS,1,CONNECTOR-SEAL,1,SP-0029,19.05,2.11,72.0,2,38.1,N,N,EF-003,EF-003,2013,10,1005
280,280,314,TA-00132,S-0066,Yes,50,5.057783367,NUT-SWIVEL,1,SLEEVE-ORFS,1,CONNECTOR-SEAL,1,SP-0029,19.05,2.11,72.0,2,38.1,N,N,EF-003,EF-003,2013,10,1005
281,281,315,TA-00132,S-0066,Yes,100,4.868603351,NUT-SWIVEL,1,SLEEVE-ORFS,1,CONNECTOR-SEAL,1,SP-0029,19.05,2.11,72.0,2,38.1,N,N,EF-003,EF-003,2013,10,1005
